id,screenName,text,created,isRetweet,retweetCount,type
868143575804117e3,JesusMendozaJ,"No tengo nada contra los chavistas, pero cuando hablan como que el gobierno es Dios provoca guindarlos #Venezuela #SOS",2017-05-26T16:35:32Z,FALSE,0,goverment
868143544778862600,luisalexander26,"@piedadcordoba Aquí en Venezuela el Gobierno castrocomunista que tu apoyas hace eso a un nivel mucho mayor, y tu no dices nada, inmoral.",2017-05-26T16:35:25Z,FALSE,1,goverment
868143506627473400,josemunar1,Solidaridad internacional con el pueblo y el gobierno de Venezuela https://t.co/76Vjjfsa2H vía @Cubanamera_,2017-05-26T16:35:15Z,FALSE,1,goverment
868143435919654900,luiggiAvailable,Leyendo Análisis: Venezuela es el peor ejemplo de gobierno populista en https://t.co/JtEN1Gx8jF vía @DineroEnImagen,2017-05-26T16:34:59Z,FALSE,0,goverment
868143431599706100,Meel_Cai_,"Se indignan por lo que pasa en Venezuela y no se enteran cuando el gobierno argentino reprime a ancianos, mujeres, nenes y hombres.",2017-05-26T16:34:58Z,FALSE,0,goverment
868142968502456300,aribon86,"https://t.co/nXjlOLBg2m 
Decenas de... https://t.co/Bx38tbNkra",2017-05-26T16:33:07Z,FALSE,0,goverment
868142965566341100,zarateadan,"Manifestación  contra el gobierno de Nicolás Maduro. Bello Monte, Caracas. Venezuela. 24 de mayo… https://t.co/oGRA1X3nLg",2017-05-26T16:33:06Z,FALSE,0,goverment
868142856996872200,zarateadan,"Manifestación  contra el gobierno de Nicolás Maduro. Bello Monte, Caracas. Venezuela. 24 de mayo… https://t.co/SDrohHdKkE",2017-05-26T16:32:41Z,FALSE,0,goverment
868142762100756500,zarateadan,"Manifestación  contra el gobierno de Nicolás Maduro. Bello Monte, Caracas. Venezuela. 24 de mayo… https://t.co/p1j69NQiGN",2017-05-26T16:32:18Z,FALSE,0,goverment
868142736460980200,BernaolaMaria,El gobierno de Venezuela denuncia ante Unicef el uso de niños en acciones violentas de la oposición https://t.co/OyjjSG33OO vía @InfoNodal,2017-05-26T16:32:12Z,FALSE,7,goverment
868142688842862600,SoyAlexDaSilva,"#Venezuela: Los colores y peligros del Plan Zamora https://t.co/xoddZz1SBb La ""paz"" que viene de los cuarteles y de… https://t.co/kYSO66XqYo",2017-05-26T16:32:00Z,FALSE,4,goverment
868142682228523e3,zarateadan,"Manifestación  contra el gobierno de Nicolás Maduro. Bello Monte, Caracas. Venezuela. 24 de mayo… https://t.co/B9fNXrTLv2",2017-05-26T16:31:59Z,FALSE,0,goverment
868142186998755300,CaraotaDigital,Movimiento estudiantil: El actor clave de las movilizaciones contra el Gobierno https://t.co/LGHUN04pZY https://t.co/NDH11dpkDj,2017-05-26T16:30:01Z,FALSE,6,goverment
868141998263476200,WernerGutierrez,"""#Articulo #Opinion Gobierno condena a muerte nuestro sistema hortícola https://t.co/U2cjA0qhW6"" vía @Minutagropecuar #Venezuela",2017-05-26T16:29:16Z,FALSE,0,goverment
868141891799351300,fabiohcortess,"""Manifestamos nuestro más profundo apoyo y Solidaridad al Pueblo de #Venezuela, a su Gobierno y a su Presidente...""
https://t.co/Huls1c7DRJ",2017-05-26T16:28:50Z,FALSE,0,goverment
868141661985140700,julidecuba,La guerra desinformativa contra el gobierno bolivariano de Venezuela. https://t.co/7TBjfwDf3S https://t.co/Or4ryju4t4,2017-05-26T16:27:56Z,FALSE,2,goverment
868141566258548700,rafalatino,Venezuela hoy SER JOVEN ES UN DELITO arremetida gobierno brutal y x un detenido salen a tomar calle 100 Sentencia d Tbnal Sprmo No amilana,2017-05-26T16:27:33Z,FALSE,0,goverment
868141544620118e3,HistoriaM19,"""Manifestamos nuestro más profundo apoyo y Solidaridad al Pueblo de #Venezuela, a su Gobierno y a su Presidente...""
https://t.co/RinAoXAFfc",2017-05-26T16:27:28Z,FALSE,0,goverment
868141302277447700,TmRoa,CRISIS VENEZUELA: Dominicanos en Venezuela Piden Ayuda al Gobierno para Regresar a RD. https://t.co/FrDnbvtOvY vía @DiarioLibre,2017-05-26T16:26:30Z,FALSE,0,goverment
868141105455525900,ruanayrebeldia,"""Manifestamos nuestro más profundo apoyo y Solidaridad al Pueblo de #Venezuela, a su Gobierno y a su Presidente...""
https://t.co/ADq3638K8D",2017-05-26T16:25:43Z,FALSE,0,goverment
868140541720047600,GentedMaiz,"""Manifestamos nuestro más profundo apoyo y Solidaridad al Pueblo de #Venezuela, a su Gobierno y a su Presidente...""
https://t.co/iOuixZtjhi",2017-05-26T16:23:29Z,FALSE,0,goverment
868140363646742500,jorgioficial,"el gobierno le deja el país a las farc para que ellos hagan lo que quieran y convertir a Colombia en una segunda Venezuela, que mermelada ..",2017-05-26T16:22:46Z,FALSE,0,goverment
868140024465936400,karlosgonsalez,Vecinos de Chacao realizaron trancazo contra el Gobierno #26May...@tsj_venezuela  https://t.co/J9cX4azPDV,2017-05-26T16:21:25Z,FALSE,1,goverment
868139724485144600,tuyuyo26,"Los opositores al Gobierno del presidente de Venezuela, Nicolás Maduro, se movilizan hacia los cuarteles del país... https://t.co/81PW2X8FNl",2017-05-26T16:20:14Z,FALSE,0,goverment
868139668436525e3,QuePasaJujuy,#Internacionales #Crisis 73 son hasta ahora los muertos que va dejando el accionar del gobierno en #Venezuela… https://t.co/kKwpzwHwJx,2017-05-26T16:20:00Z,FALSE,0,goverment
868139606780334100,Maryboquitas12,Y así está Venezuela .. Q desgracia nos ha tocado vivir con este gobierno !!! https://t.co/UDV0PS2VlL,2017-05-26T16:19:46Z,FALSE,0,goverment
868139349602447400,hamgxz,"Aquí en Venezuela, cuando caiga el gobierno van a tener que enviar alcohol desde el exterior, porque hasta el agua… https://t.co/N4OeFbuvmi",2017-05-26T16:18:44Z,FALSE,0,goverment
868139185252831200,msteppa2,Cocaína x mar x tierra y x aire será q la legalización en Venezuela y no nos hemos enterado?? Este es el Gobierno d… https://t.co/g6Xu2tubZf,2017-05-26T16:18:05Z,FALSE,0,goverment
868138782830276600,fliperiner,"Bajo esta perspectiva, Maduro y su gobierno, decidieron prolongar las protestas. No hay de otra en Venezuela https://t.co/Re3fiD2F0W",2017-05-26T16:16:29Z,FALSE,2,goverment
868138778820567e3,atracoalpueblo,"Bajo esta perspectiva, Maduro y su gobierno, decidieron prolongar las protestas. No hay de otra en Venezuela https://t.co/1nwE0u2ZDD",2017-05-26T16:16:28Z,FALSE,1,goverment
868138468303679500,InfoNodal,El gobierno de #Venezuela denuncia ante @UNICEF el uso de niños en acciones violentas de la oposición… https://t.co/JfQsto3x4j,2017-05-26T16:15:14Z,FALSE,13,goverment
8.6813822769322394e+17,hannibal68,"La frase de Emiliano Zapata la toma el pueblo de Venezuela como propia: ""Si el pueblo no tiene justicia, que el gobierno no tenga paz""",2017-05-26T16:14:17Z,FALSE,0,goverment
868138211201175600,radiofnetwork,Villegas: “Culpar al Gobierno de violencia forma parte del guión para una intervención extranjera” - https://t.co/oLy6OeYoBt a través de,2017-05-26T16:14:13Z,FALSE,1,goverment
868138200904196100,Aladanlora,"@dcabellorCEMD ¿Será que China, Cuba, Iran y Rusia protegerán a Venezuela para evitar ese cerco? ¿Qué países son al… https://t.co/5B5LZBgk0Q",2017-05-26T16:14:10Z,FALSE,0,goverment
868137973392568300,topivi50,Los unicos que las utilizan son sus amigotes de Venezuela contra la ciudadania y ahora ¿que consejos quiere dar... https://t.co/5CcvKZGOy6,2017-05-26T16:13:16Z,FALSE,0,goverment
868137610228715500,ealberto88,"El Gobierno de Venezuela usa a los servicios de inteligencia militar para reprimir, secuestrar y torturar a venezolanos.",2017-05-26T16:11:50Z,FALSE,1,goverment
868137572874276900,Oenomaus04,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/wGOV842Nbi https://t.co/LR2JRwbIpw,2017-05-26T16:11:41Z,FALSE,2,goverment
868137562271035400,Santamariake,El gobierno el mayor conspirador de #Venezuela https://t.co/No0YJNPrdq,2017-05-26T16:11:38Z,FALSE,0,goverment
868137408084283400,carlawt,@MIJPVenezuela A los que tienen que encerrar es a todos los del gobierno por el daño que le han hecho a Venezuela. Robando todo su dinero.,2017-05-26T16:11:01Z,FALSE,0,goverment
868137389922934800,luzero70,@bbcmundo en Venezuela hay mas muerto x un gobierno y nadie se preocupa,2017-05-26T16:10:57Z,FALSE,0,goverment
868136534804840400,pedromateran,#YoSoyLibertador y también oro por #Venezuela y un cambio de gobierno,2017-05-26T16:07:33Z,FALSE,0,goverment
868136525573312500,itachi153,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/iciY6g9k5s https://t.co/j3oMSwmJys,2017-05-26T16:07:31Z,FALSE,0,goverment
868136496133546e3,Williamsrios,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/mcH9P3FNDX   https://t.co/1u6Ig3T0zG,2017-05-26T16:07:24Z,FALSE,0,goverment
868136467889086500,infomerida_ve,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/kV2j8Zn0Fp https://t.co/OhLt04e0o8,2017-05-26T16:07:17Z,FALSE,1,goverment
868136123519955e3,lilianareyna5,@Pontifex_es Con todo mi respeto @Pontifex_es Qué opina usted del desastroso gobierno de Venezuela ������������ de los muerto… https://t.co/qdaxm3eKWe,2017-05-26T16:05:55Z,FALSE,0,goverment
868136072139735e3,vulkanrider,"Esto es totalmente cierto,fíjense en Venezuela ,ellos asesoraron a su gobierno y ahora están inmersos en una guerra… https://t.co/MqV19MSKmr",2017-05-26T16:05:43Z,FALSE,0,goverment
868136007597785100,jaiverpoveda1,@piedadcordoba Se da cuenta que estamos igual a Venezuela el gobierno y politicas que ud descarada del diablo quier… https://t.co/nXGzmj9LEk,2017-05-26T16:05:28Z,FALSE,0,goverment
868135748863701e3,delestadiofm,#CotilleoDeportivo Endy Chávez denuncia presión del Gobierno de Venezuela (+Video) -&gt; https://t.co/86XAY6dDFi,2017-05-26T16:04:26Z,FALSE,0,goverment
868135373892763600,JAMVMD,@NicmerEvans Nicmer es innegable la invasion del gobierno cubano en los asuntos más delicados de Venezuela y es la mente detrás de Maduro,2017-05-26T16:02:56Z,FALSE,0,goverment
868135352824889300,El_Cooperante,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/UkXQB3kDu8 https://t.co/BBEpnp35yB,2017-05-26T16:02:51Z,FALSE,5,goverment
868134651747020800,496Romero,#Nacionales Gobierno de Venezuela rechazó pronunciamiento realizado por funcionario estadounidense (Comunicado)… https://t.co/EKe0IAqVov,2017-05-26T16:00:04Z,FALSE,0,goverment
868134365540356100,Lolymarq,Lo que queda en Venezuela no es gobierno es puro Malandrage . Así actúan. Esto es un pueblo sin… https://t.co/JmYp8evREZ,2017-05-26T15:58:56Z,FALSE,0,goverment
868133723732152300,Prof_Cortez,"Bien definida la tiranía chavo-madurista de Venezuela por @oppenheimera : CLEPTOCRACIA, gobierno de ladrones.",2017-05-26T15:56:23Z,FALSE,0,goverment
868132959651586e3,NestorGoyo,"Nuevamente inmensa la devaluación que aplica ""si se puede llamar gobierno"" a nuestra Venezuela, es triste y lamentable.",2017-05-26T15:53:21Z,FALSE,0,goverment
868132545904463900,agegomez,"Son los ""estudiantes"" que trajo el gobierno años atrás de Palestina y que para estudiar en #Venezuela integrantes d… https://t.co/CFZs9mPQz0",2017-05-26T15:51:42Z,FALSE,0,goverment
868132118940991500,PanAmPost_es,#EXCLUSIVA | @Almagro_OEA2015: “Si tuviese enfrente a Maduro le diría que Venezuela se merece un Gobierno legítimo”  https://t.co/1GFr7d4en4,2017-05-26T15:50:00Z,FALSE,8,goverment
868131926145716200,aular_lourdes,@EvelingTrejo el gobierno con todas sus represiones no podrá con un pueblo que exige la libertad de Venezuela y que lo quiere fuera.,2017-05-26T15:49:14Z,FALSE,0,goverment
868131666044362800,aammorales,"@APUSB #Patocracia es el término que mejor describe al sistema de ""gobierno"" de #Venezuela.",2017-05-26T15:48:12Z,FALSE,0,goverment
8.6813068067651994e+17,Eduplas631,Y la OEA y Mercosur callan pues su objetivo es dañar a Venezuela por instrucciones del gobierno de EE.UU https://t.co/HyQoq7BUKh,2017-05-26T15:44:18Z,FALSE,0,goverment
868130653849702400,HIDROCAPITALca,"Gobierno Bolivariano te invita a participar #HOY en la Jornada de Comercialización en Edif.  Monagas, residencia Venezuela #Coche",2017-05-26T15:44:11Z,FALSE,1,goverment
868130334788988900,circulosdefuego,Maldito gobierno de #Venezuela ganas de que llegue la justicia!!! https://t.co/PQehT3ay7L,2017-05-26T15:42:55Z,FALSE,1,goverment
868130135131783200,fliperiner,El gobierno teme que una victoria de la resistencia en el Táchira pueda provocar un efecto dominó en todo el pais https://t.co/rewwdiV959,2017-05-26T15:42:07Z,FALSE,4,goverment
868130022103670800,atracoalpueblo,El gobierno teme que una victoria de la resistencia en el Táchira pueda provocar un efecto dominó en todo el pais https://t.co/3zOQYrYCjS,2017-05-26T15:41:41Z,FALSE,6,goverment
868129980567388200,mennitim,"@hcapriles @NicolasMaduro El gobierno venezolano es el mejor ejemplo de lo que NO SE DEBE HACER en gestion de Pais,… https://t.co/89YyPmCJxa",2017-05-26T15:41:31Z,FALSE,0,goverment
868129941954625500,Nuevomedio,"#venezuela al parecer el gobierno genocida y corrupto no quiere que los venezolanos se communiquen por sus celulares y lean esto 
Dia 5",2017-05-26T15:41:21Z,FALSE,1,goverment
868129664484741100,verticenews,"Pobreza en Venezuela: el gobierno dice que bajó, los datos muestran lo contrario https://t.co/sk7X4QGkDH",2017-05-26T15:40:15Z,FALSE,10,goverment
868129624852754400,laprensa,#Venezuela Conocé a una de las pocas funcionarias chavistas que se han atrevido a cuestionar al gobierno de Maduro https://t.co/dGehxwQiXr,2017-05-26T15:40:06Z,FALSE,1,goverment
868129484175802400,ArrobaEriick,"Maldito gobierno esta cerrando los Proxy para que la gente no suba videos a Youtube, ni nada para que no vean lo que pasa en Venezuela",2017-05-26T15:39:32Z,FALSE,0,goverment
868129159297597400,IdeasLibres16,"@buhorosa @belarymia podemos recordar muchas cosas, pero creo que debemos ocuparnos por lo que esta pasando ahora c… https://t.co/GqBIbhV9kx",2017-05-26T15:38:15Z,FALSE,0,goverment
868128699727720400,edioaraque,"en Venezuela se acabo la palabra resistencias en la hora de avanzar, ha hora el gobierno es el que resiste",2017-05-26T15:36:25Z,FALSE,23,goverment
868128609172697100,CRtiti7,@elespectador #EncuentroColombia2020 Pregunta para Iván Márquez. Las FARC pretenden construir un Gobierno y un Estado como el de Venezuela?.,2017-05-26T15:36:04Z,FALSE,0,goverment
868128148591972400,primicias24,#Nacionales Gobierno de Venezuela rechazó pronunciamiento realizado por funcionario estadounidense (Comunicado)… https://t.co/rSV4r35sQT,2017-05-26T15:34:14Z,FALSE,1,goverment
868127668360892400,gomez_brigitte,Cuìdense los traidores de Hiram Abiff!!! el pueblo de Venezuela se está transmutando....y cuando se complete el proceso muerte al gobierno.,2017-05-26T15:32:19Z,FALSE,0,goverment
868127088448073700,gontal8,"En Venezuela, la conciencia renacida levanta vuelo indomable y el gobierno equivocado trata de frenar esta insurgencia masiva pero no puede.",2017-05-26T15:30:01Z,FALSE,0,goverment
868127087634387e3,CaraotaDigital,Movimiento estudiantil: El actor clave de las movilizaciones contra el Gobierno https://t.co/LGHUN04pZY https://t.co/61OuYfX9hS,2017-05-26T15:30:01Z,FALSE,11,goverment
868127010807320600,ABCdelaSemana,""" LAS ÚLTIMAS CIFRAS OFICIALES PUBLICADAS POR EL GOBIERNO"" por @danigmarco https://t.co/fcpFruEqhM https://t.co/lOBBUk7zfK",2017-05-26T15:29:43Z,FALSE,1,goverment
868126974388170800,luisfaull1977,@LaBomba_Televen deberian de entrevistar a todos los funcionarios del gobierno para ver si asi se van de venezuela jajaja,2017-05-26T15:29:34Z,FALSE,0,goverment
868126959682891800,PoetaPatagon,"Venezuela ya vive una guerra civil no convencional...Si el gobierno no reacciona será arrollado por bandas armadas..
https://t.co/iApWDLyTFt",2017-05-26T15:29:30Z,FALSE,0,goverment
868126595730559e3,TobleroneCubano,#Venezuela . La guerra desinformativa contra el gobierno bolivariano. @NicolasMaduro… https://t.co/Icyp9fFnhW https://t.co/okw0rRGNc2,2017-05-26T15:28:04Z,FALSE,0,goverment
868126281426231300,anjogome,¿Si el gobierno está seguro con el voto de la ANC por qué no dejo hacer el #Revocatorio ? #Venezuela #26mayo #26may #26m #chavezcandanga,2017-05-26T15:26:49Z,FALSE,0,goverment
868126171099258900,BastaDePetroleo,"Producto: Gobierno Revolucionario de la República Bolivariana de Venezuela
Fecha de vencimiento: 30 de julio 2017",2017-05-26T15:26:22Z,FALSE,0,goverment
868126120507527200,angelicaariza79,No estamos muy lejos d Venezuela. Esto ocurre en la Colombia abandonada y engañada por el gobierno dl ilegítimo y f… https://t.co/LZWQgzBbJ2,2017-05-26T15:26:10Z,FALSE,1,goverment
868126000290332700,MARIACANDELA63,@teleSURtv #26May #Venezuela también debería denunciar el uso de niños para armarlo con fines políticos terrorista… https://t.co/kUCC0DbPYB,2017-05-26T15:25:42Z,FALSE,0,goverment
868125765107425300,ArrobaEriick,Que peo con Youtube dios mio señor maldita sea vivir en Venezuela con este maldito gobierno!!!!!!!!!!!!!!!,2017-05-26T15:24:46Z,FALSE,0,goverment
868125486819536900,Morrupcion_SA,"En #Argentina (neoliberalismo) Massa es ""Oposición Responsable"". En #Venezuela (gobierno popular) Massa es un golpi… https://t.co/qAMm6v0SXj",2017-05-26T15:23:39Z,FALSE,4,goverment
868125407815639e3,gil3dp,"@BochincheCali Será que las ""que las fuerzas del orden colombianas"" son igual de hp que el gobierno de Venezuela?",2017-05-26T15:23:20Z,FALSE,0,goverment
868125077262540800,NELBYSACUNA,viva VENEZUELA libre ya basta la dictadura de este Gobierno nefasto https://t.co/ycQ4VFrdlW,2017-05-26T15:22:02Z,FALSE,0,goverment
868124379699433500,chikynay,@PresidencialVen @CORPOELECFALCON @NicolasMaduro GRANDE SERIA QUE SE LARGARAN DE VENEZUELA TODOSSSSSSSSSSSSSSSSSSSS… https://t.co/vp61XLQGWD,2017-05-26T15:19:15Z,FALSE,1,goverment
868124330324045800,juanparedes20,Sería bueno que @rafaeldudamel se pronuncia para que el narco gobierno no use la imagen de la vinotinto a favor… https://t.co/rKcpHlXfk6,2017-05-26T15:19:03Z,FALSE,0,goverment
868124279849848800,Oenomaus04,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/83fD9DAYcl https://t.co/LR2JRwbIpw,2017-05-26T15:18:51Z,FALSE,0,goverment
868124251571847200,Onda1035FM,"#26MAYO Gobierno denunció en la Unicef uso de niños en protestas opositoras
https://t.co/iJiSIzs6y5
#VENEZUELA #UNICEF #NIÑOS #PROTESTAS",2017-05-26T15:18:45Z,FALSE,0,goverment
868123994897166300,infomerida_ve,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/EqOwiE6g3n https://t.co/OhLt04e0o8,2017-05-26T15:17:44Z,FALSE,1,goverment
868123596127948800,Rojoanonimo13,"A propósito del panorama Venezolano, un poco de estadísticas, como me gusta (revisar links)
https://t.co/7SM3m0mrKf… https://t.co/FGhUHV5mWc",2017-05-26T15:16:08Z,FALSE,0,goverment
868123460266078200,PGonzalez2010,@ActualidadRT Se parecen al gobierno de Venezuela donde no hay ni comida ni medicinas,2017-05-26T15:15:36Z,FALSE,0,goverment
868123362203226100,jmgualano,Asi asesinan en Venezuela los genocidas del gobierno lacayos de cuba,2017-05-26T15:15:13Z,FALSE,0,goverment
868123334004793300,FAMD1981,@vencancilleria @dagasre Venezuela? Quien es Venezuela? Los delincuentes del gobierno ?,2017-05-26T15:15:06Z,FALSE,0,goverment
868123188424835100,mcsnowss,@evoespueblo y en venezuela matan a estudiante por querer un mejor pais y la libertad de un gobierno dictatorial q… https://t.co/YEb7FbUofq,2017-05-26T15:14:31Z,FALSE,1,goverment
868122997370093600,El_Cooperante,Endy Chávez recibió amenazas tras declaraciones contra el Gobierno de Maduro https://t.co/LqJyL1RjtK https://t.co/BBEpnp35yB,2017-05-26T15:13:46Z,FALSE,6,goverment
868122930261008400,SrL33T,"#noticias24 Villegas: ""Culpar al Gobierno de violencia forma parte del guión para una intervención extranjera""... https://t.co/dd3ifhjusR",2017-05-26T15:13:30Z,FALSE,0,goverment
868122902645887e3,SrL33T,"#noticias24 Villegas: ""Culpar al Gobierno de violencia forma parte del guión para una intervención extranjera"" https://t.co/MFYyTwAjju #TR…",2017-05-26T15:13:23Z,FALSE,1,goverment
868122660852686800,chekolpa,"@JavierRobelita1 Al inicio dije:no soy seguidor de AMLO y partido, pero se que el gobierno actual dejara peor que V… https://t.co/4xHFKd24Pw",2017-05-26T15:12:25Z,FALSE,0,goverment
868122656511492100,tituspunker,Lo triste es que el resto sigue su vida como si nada y el gobierno de #Venezuela pareciera salirse con la suya una vez más. Dios nos ayude!,2017-05-26T15:12:24Z,FALSE,0,goverment
868122113907068900,aaatriple33,@Pontifex_es cuando va ha decir algo por todos los jóvenes muertos en Venezuela ...por orden del gobierno,2017-05-26T15:10:15Z,FALSE,0,goverment
868122030058721300,kamarseg,"@elespectador La guerrilla terrorista al poder,con aval de gobierno Santos,El Espectador y muchos más.No aprendimos… https://t.co/J0PUX9QzW2",2017-05-26T15:09:55Z,FALSE,0,goverment
868122014342684700,MARIOYPEZ,"GOBIERNO DE BRASIL ¿CON QUÉ MORAL PUEDE HABLAR AL GOBIERNO DE VENEZUELA EN; ELECCIONES, DEMOCRACIA, LIBERTAD DE... https://t.co/Kay0KvgWPg",2017-05-26T15:09:51Z,FALSE,0,goverment
868121776886304800,Detrasdelarisa,"Quieres ver las consecuencias de tener un gobierno populista. Te invito a Venezuela ������������, allí te podrán dar una dosis de amor",2017-05-26T15:08:55Z,FALSE,0,goverment
868121579213008900,Bibliocentro,"Luisa Ortega, la voz del Estado más crítica con el gobierno de Venezuela https://t.co/exzoADfAen vía @elnacionalweb",2017-05-26T15:08:08Z,FALSE,1,goverment
86812143032354e4,josev1911,@GenPenaloza Si ahora los comunistas son gobierno cuando todo mundo penso que Venezuela habia exterminado a guerril… https://t.co/YDTZQWvfv4,2017-05-26T15:07:32Z,FALSE,3,goverment
868121407183519700,miniquetaa,@RCTVenlinea Que daño le puede  hacer un muchacho tocando y su  musica a este gobierno.....quiero una Venezuela libre y tolerante,2017-05-26T15:07:27Z,FALSE,0,goverment
868121375701119e3,IndiferenciaNO,Gobierno #venezolano desmantela grupos armados de la oposición https://t.co/wHTzpF878i... https://t.co/tyZ6p55ss3,2017-05-26T15:07:19Z,FALSE,0,goverment
868121326669705200,carusocarlos1,@armando250765 @DiksonL @ConapdisTachira @trafficTACHIRA @paolos1982 Te apoyo q nunca mas volverán ni este gobierno… https://t.co/gTjPii5wV4,2017-05-26T15:07:07Z,FALSE,0,goverment
868120891468771300,ElNacionalWeb,"Luisa Ortega, la voz del Estado más crítica con el gobierno de Venezuela https://t.co/YAVwYdpC5w  https://t.co/YJieKqqtzs",2017-05-26T15:05:24Z,FALSE,8,goverment
868120537117098e3,letradirectasd,"@LikorDeKayena La ""ayuda económica para Venezuela"" era el presupuesto de la MUD y sus ONGs. Al gobierno no le manda… https://t.co/25rXrh2ApF",2017-05-26T15:03:59Z,FALSE,1,goverment
868120513738141700,anjogome,Que broma con esta #Guerraeconomica que no deja trabajar al eficiente gobierno… #Venezuela #Chavezcandanga #26may https://t.co/dg1z2CUfvE,2017-05-26T15:03:54Z,FALSE,0,goverment
868120229544644600,erasmo_321,@Iron_Throne1000 @venezolanoenpie @Juliococo @RCR750 los líderes de Venezuela son los q días tras días se enfrentan… https://t.co/43VM7z9T5f,2017-05-26T15:02:46Z,FALSE,0,goverment
8.6812015758301594e+17,MiguelA92154837,@dagnatafur @noticias VENEZUELA en dictadura un pueblo que muere de hambre y un gobierno que inventa una constituye… https://t.co/kBrvvfE8Tf,2017-05-26T15:02:29Z,FALSE,0,goverment
868120127442743300,notiven,RT: @konzapata :¿Un nuevo gobierno en Venezuela tendrá que cumplir los contratos ilegales suscritos por Maduro? https://t.co/SasviNEmTG,2017-05-26T15:02:21Z,FALSE,0,goverment
868120023646306300,ElEstadoDeLaRed,¡Pilas! Vea qué busca el Gobierno con monitoreo en redes sociales https://t.co/YStVtpvCBf Vía @EP_Mundo #venezuela,2017-05-26T15:01:57Z,FALSE,0,goverment
868119997469646800,paisgraficonoti,Gobierno denuncia ante Unicef uso de niños en protestas #Venezuela   https://t.co/TBn9D2E8xR,2017-05-26T15:01:50Z,FALSE,0,goverment
868119872194138100,comunidadesp7,Es evidente q los nuevos ricos de Venezuela son Maduro y todos los enchufados del gobierno. Pero esa riqueza es producto d la corrupción.,2017-05-26T15:01:21Z,FALSE,0,goverment
868119783883108400,MusicosNLaCalle,"¿Constituyente? NO.
Sra. Tibisay Lucena: Venezuela quiere la RENUNCIA del gobierno de turno. ¡BASTA DE ESTE NARCOESTADO!",2017-05-26T15:01:00Z,FALSE,1,goverment
868119766623539200,ElPitazoTV,El gobierno venezolano buscó refinar petróleo sirio en el Caribe violando sanciones estadounidenses  https://t.co/Qv44CPfXxc,2017-05-26T15:00:55Z,FALSE,37,goverment
868119581675724800,circulosdefuego,Así actúa el maldito gobierno de #Venezuela https://t.co/SgqUgMbO3M,2017-05-26T15:00:11Z,FALSE,0,goverment
868119549492723700,VenezuelaWatch,Gobierno denuncia ante Unicef uso de niños en manifestaciones de oposición en #Venezuela https://t.co/n5UBysXeCp #DDHH |Vía @ElUniversal,2017-05-26T15:00:04Z,FALSE,0,goverment
868119542509305900,AntroCanal,"Nota Oficial de Reconocimiento del Gobierno de la República de Venezuela al nuevo Estado de Guayana, 26 de mayo... https://t.co/BNaBau5ahO",2017-05-26T15:00:02Z,FALSE,2,goverment
868119455263584300,alfathe,El gobierno de Venezuela denuncia ante Unicef el uso de niños en acciones violentas de la oposición https://t.co/BhjlRzvx1u vía @InfoNodal,2017-05-26T14:59:41Z,FALSE,0,goverment
868119426884935700,abgjalvarado,@LauraMollaGMR @evap_bpw Hasta dónde debe llegar el control? En Venezuela las cuentas personales de periodistas son… https://t.co/E04xmH0qaD,2017-05-26T14:59:34Z,FALSE,0,goverment
868119369611661300,GloboFaial,"Luisa Ortega, la voz del Estado más crítica con el gobierno de Venezuela https://t.co/kNMsxGki5h",2017-05-26T14:59:21Z,FALSE,0,goverment
868118725219766300,noticias4vision,"#Venezuela: Con la muerte de un joven universitario, ascienden a 58 los muertos por las protestas contra el Gobiern… https://t.co/tSz02jIugM",2017-05-26T14:56:47Z,FALSE,1,goverment
868118629413474300,julioalfred1955,@JuanJosePortes @cdohrlancero @santiguarderas @MOFLETV @PalacioEmilio @luisevivanco @chrisviteri @caacosta1962… https://t.co/cspdLgRS8E,2017-05-26T14:56:24Z,FALSE,0,goverment
868118433027821600,MiguelMata2010,"Adicionalmente la Alcaldia de Chacao tiene a la policia intervenida, es decir la meneja el gobierno @NicolasMaduro… https://t.co/OYiVaRMkKH",2017-05-26T14:55:37Z,FALSE,0,goverment
868118329881264100,ERMPolitica,#ERMMedia: Más de 500 dominicanos solicitan ayuda del gobierno para retornar desde Venezuela… https://t.co/fMIrAaAQgB,2017-05-26T14:55:13Z,FALSE,0,goverment
868118321610334200,ElNacionalWeb,"Luisa Ortega, la voz del Estado más crítica con el gobierno de Venezuela https://t.co/YAVwYdpC5w  https://t.co/YJieKqqtzs",2017-05-26T14:55:11Z,FALSE,10,goverment
868118121667850200,la_patilla,Mitzy de Ledezma: Vicepresidenta de España y Defensora del Pueblo reiteran su preocupación por violación de DDHH  https://t.co/Ipzl6HyhRm,2017-05-26T14:54:23Z,FALSE,8,goverment
868118017917505500,gomez_brigitte,Nada más que decir el gobierno mató a VENEZUELA.,2017-05-26T14:53:58Z,FALSE,0,goverment
